id_pivo,umidade,temperatura,ph,n,p,k,estado_bomba,capturado_em,hora,dia_semana,estado_bomba_bin,rendimento,volume_irrigacao,necessidade_fertilizacao
p3,63.27,32.82,5.62,14,46,80,ON,2026-05-19 00:17:19,0,1,1,5.450880738487444,2.693651364686813,41.91157312448094
p1,50.92,34.61,5.25,25,35,71,ON,2026-05-19 00:17:23,0,1,1,0.2727676009673248,13.517270030523765,40.86865214747755
p2,65.05,21.84,4.0,31,11,2,OFF,2026-05-19 00:17:29,0,1,0,2.749749178812642,1.9898838341851723,78.74062266021272
p1,49.85,31.53,4.0,46,13,83,OFF,2026-05-19 00:17:33,0,1,0,0.0,13.879555936299466,38.503821870510535
p1,55.74,37.63,5.95,69,77,85,ON,2026-05-19 00:17:34,0,1,1,7.135087881109641,8.253824310782154,0.26243863653015287
p3,68.5,28.32,4.48,0,12,72,OFF,2026-05-19 00:17:37,0,1,0,0.0,2.0638155061682704,58.32189196385333
p3,60.13,27.31,6.81,24,61,21,OFF,2026-05-19 00:17:38,0,1,0,31.077081858767254,4.265015413607411,44.088325435297264
p3,62.13,23.86,7.26,60,16,5,OFF,2026-05-19 00:17:38,0,1,0,17.448552538591187,5.7068859572941975,57.672621152847356
p1,49.8,39.36,6.29,90,8,30,OFF,2026-05-19 00:17:41,0,1,0,3.9342301664176276,15.062320417003168,43.8462641601761
p3,46.28,37.62,6.41,48,12,52,OFF,2026-05-19 00:17:43,0,1,0,7.734161361322567,14.266446753152,42.461240679994845
p1,69.06,25.4,4.0,78,15,12,OFF,2026-05-19 00:17:53,0,1,0,0.0,1.3460474582335107,51.71135901468569
p1,54.78,34.67,5.46,74,57,36,OFF,2026-05-19 00:18:03,0,1,0,2.7660139354716184,13.293396688390342,12.134064100710871
p2,49.06,36.73,5.51,14,7,67,OFF,2026-05-19 00:18:05,0,1,0,0.3583789215536157,17.625380432818083,55.319194231004545
p2,71.48,19.97,7.81,3,87,86,OFF,2026-05-19 00:18:05,0,1,0,2.404520385051429,2.746431433134848,39.61572793396632
p3,46.27,39.4,6.59,6,74,64,ON,2026-05-19 00:18:05,0,1,1,2.9234178009517793,16.364359721927805,35.99715529389523
p2,60.25,31.03,4.48,47,80,61,OFF,2026-05-19 00:18:11,0,1,0,0.0,6.822728593965168,10.932950331494773
p3,80.0,16.46,5.67,32,51,0,ON,2026-05-19 00:18:13,0,1,1,2.4700976498205423,0.0,55.99415596682749
p1,68.05,22.04,5.5,14,46,53,OFF,2026-05-19 00:18:14,0,1,0,11.054126425069123,0.6424340991253866,40.21817394944899
p3,77.58,20.62,5.73,72,76,68,OFF,2026-05-19 00:18:15,0,1,0,19.618828609341914,0.0,0.09472236684414898
p1,80.0,15.69,4.56,82,90,65,OFF,2026-05-19 00:18:15,0,1,0,5.678668470684296,0.0,1.4180492767158395
p2,80.0,18.26,6.61,86,82,75,OFF,2026-05-19 00:18:15,0,1,0,10.705524044539253,0.0,7.604978238299493
p3,76.32,16.15,4.36,53,94,7,OFF,2026-05-19 00:18:15,0,1,0,0.0,1.3478329202139243,37.41137494664585
p1,71.23,21.36,5.98,58,10,54,OFF,2026-05-19 00:18:22,0,1,0,20.14820018225997,1.405078682504483,37.77726813548628
p3,68.36,25.59,4.66,29,78,38,OFF,2026-05-19 00:18:22,0,1,0,0.0,1.2537295939962312,28.098464618271674
p1,74.15,17.64,4.0,4,49,37,OFF,2026-05-19 00:18:23,0,1,0,0.9494070372224194,0.0,51.17687896903191
p1,65.3,21.91,7.09,60,60,75,OFF,2026-05-19 00:18:23,0,1,0,43.659854562295216,0.0,8.949602902886657
p3,64.9,19.01,4.22,22,17,89,OFF,2026-05-19 00:18:31,0,1,0,0.0,0.0,49.10168301617511
p3,71.46,18.98,7.37,76,70,60,OFF,2026-05-19 00:18:32,0,1,0,12.142141644693417,1.3045136350417366,0.0
p3,65.45,30.76,6.87,33,60,57,OFF,2026-05-19 00:18:35,0,1,0,29.047022729104786,3.3812772792257766,23.074701185895957
p2,80.0,15.53,6.8,42,97,16,OFF,2026-05-19 00:18:41,0,1,0,3.029949777838629,1.5845783790463246,43.64923002599157
p1,78.06,18.48,4.0,67,80,28,OFF,2026-05-19 00:18:48,0,1,0,0.0,0.0,12.433329873219567
p3,59.3,23.35,5.07,85,6,71,OFF,2026-05-19 00:18:48,0,1,0,1.1021680006158663,0.9532003165657841,32.979215658515486
p1,47.29,39.68,4.0,57,19,77,OFF,2026-05-19 00:18:51,0,1,0,0.0,14.469557152804919,20.105185739701163
p3,72.84,24.88,7.83,50,41,61,OFF,2026-05-19 00:18:51,0,1,0,3.618357274414411,2.864440467123312,23.340312624633924
p2,63.51,34.7,5.45,77,98,52,OFF,2026-05-19 00:18:53,0,1,0,0.0,2.795117591020266,4.184580437752753
p3,69.9,20.01,4.75,14,23,81,OFF,2026-05-19 00:18:56,0,1,0,0.0,0.0,41.89745477531879
p3,65.53,19.3,4.49,71,59,98,ON,2026-05-19 00:18:59,0,1,1,6.544581481478696,2.463990440154351,1.8647292711930437
p2,68.33,18.68,7.75,11,42,70,OFF,2026-05-19 00:19:04,0,1,0,0.0,1.8977399182324903,43.97883503692986
p3,61.75,31.21,4.0,38,90,23,OFF,2026-05-19 00:19:05,0,1,0,0.0,4.318173082879681,37.407450485148935
p1,61.3,35.26,5.53,23,53,12,OFF,2026-05-19 00:19:05,0,1,0,8.677212589545638,4.808895363404042,55.43869343749463
p3,61.09,35.13,5.95,85,48,57,OFF,2026-05-19 00:19:08,0,1,0,25.318970253566505,5.1993481807803095,6.659708505088078
p3,63.09,30.79,4.0,15,80,7,OFF,2026-05-19 00:19:09,0,1,0,0.0,3.4872441975811963,51.257935997494826
p3,72.07,22.91,5.16,7,69,50,OFF,2026-05-19 00:19:16,0,1,0,1.8104529961305642,2.8365709219794124,40.49664469859014
p3,60.76,31.22,4.0,70,41,25,OFF,2026-05-19 00:19:16,0,1,0,1.0310829796347427,5.708701136355841,33.670314389917834
p2,64.89,29.22,4.2,4,97,19,OFF,2026-05-19 00:19:21,0,1,0,5.194882365481631,2.5600435495587117,59.70453203636658
p2,74.34,18.25,5.7,10,86,7,OFF,2026-05-19 00:19:26,0,1,0,0.18905059081195486,1.753905163605257,53.51005672172228
p1,75.71,16.22,8.86,3,18,0,OFF,2026-05-19 00:19:28,0,1,0,0.0,0.0,84.40268519941984
p1,59.1,29.46,4.0,53,12,19,OFF,2026-05-19 00:19:36,0,1,0,2.3363194182605524,7.271292838711064,53.2515704588185
p3,80.0,19.44,5.32,73,90,87,OFF,2026-05-19 00:19:37,0,1,0,3.2831725737429966,0.0,0.0
p1,69.32,25.12,6.03,43,50,41,OFF,2026-05-19 00:19:39,0,1,0,36.102317439812104,0.0,29.60625396919443
p1,65.9,33.36,4.0,22,42,58,OFF,2026-05-19 00:19:42,0,1,0,0.0,0.0,36.96972109975209
p2,58.96,28.0,4.64,8,29,5,OFF,2026-05-19 00:19:43,0,1,0,0.0,4.504823582721972,73.60397699237816
p3,76.0,19.35,4.08,33,9,72,OFF,2026-05-19 00:19:48,0,1,0,0.0,0.7968348428888721,48.6471748515108
p3,51.5,35.25,5.38,51,92,43,ON,2026-05-19 00:19:48,0,1,1,1.2839505725851703,13.258199348010445,20.750680253112677
p3,58.87,37.85,4.0,57,81,85,ON,2026-05-19 00:19:54,0,1,1,0.6982612890161387,7.858050060763499,5.197627888626786
p2,67.18,30.38,4.62,88,98,55,OFF,2026-05-19 00:19:56,0,1,0,0.0,4.483415224030038,2.1140129894164685
p3,74.1,24.44,4.0,51,31,2,OFF,2026-05-19 00:20:01,0,1,0,1.4183713362560395,0.0,49.94007015725143
p3,57.74,37.07,4.57,58,42,48,OFF,2026-05-19 00:20:02,0,1,0,3.1187977700600675,8.327349968724414,21.108476689033512
p3,80.0,16.13,6.55,91,88,48,OFF,2026-05-19 00:20:07,0,1,0,9.21517756131899,0.4566532842207234,6.337944396075188
p3,76.79,25.62,5.85,12,54,95,OFF,2026-05-19 00:20:07,0,1,0,11.33914229475139,0.0,34.19045331200036
p1,70.85,19.26,4.68,42,1,35,OFF,2026-05-19 00:20:09,0,1,0,0.34012409945566807,0.04249011762441145,60.08399915711315
p3,53.73,39.32,4.0,71,98,31,ON,2026-05-19 00:20:11,0,1,1,0.0010338302723293983,9.514075998873485,15.995883124428559
p3,54.62,34.32,4.67,76,86,21,OFF,2026-05-19 00:20:13,0,1,0,0.0,12.566859325912544,19.733284697676673
p2,68.54,26.92,4.0,71,83,86,OFF,2026-05-19 00:20:15,0,1,0,0.9580780068732081,0.015578171204349456,0.8585848276629502
p3,61.99,25.88,6.87,19,63,17,ON,2026-05-19 00:20:16,0,1,1,29.114711794038442,6.337100247167752,52.479780190457056
p1,69.63,23.26,4.56,74,67,38,OFF,2026-05-19 00:20:16,0,1,0,6.585228608850129,0.44028851412381764,11.29245314849212
p1,56.1,30.44,5.47,0,6,97,ON,2026-05-19 00:20:22,0,1,1,6.488693424412693,10.228080348098775,66.21594256723188
p3,75.53,16.89,5.09,0,99,11,OFF,2026-05-19 00:20:22,0,1,0,1.3785403102419838,0.0,62.073065759376064
p1,58.96,38.66,4.92,0,21,99,OFF,2026-05-19 00:20:25,0,1,0,0.0,7.584884251609204,55.428144303192866
p2,52.03,28.3,8.08,16,64,67,ON,2026-05-19 00:20:30,0,1,1,0.0,10.744956000166987,29.98969163233176
p3,47.13,34.52,4.95,30,70,98,ON,2026-05-19 00:20:37,0,1,1,3.8244331619337597,16.652685894049416,19.386953746436753
p3,56.59,32.59,7.48,60,2,80,OFF,2026-05-19 00:20:41,0,1,0,6.72419104221031,9.09349804162107,36.9479143871871
p2,68.66,23.34,7.28,82,52,16,OFF,2026-05-19 00:20:42,0,1,0,21.49028883581387,0.0,27.45318716716172
p1,56.71,34.51,6.68,73,70,72,OFF,2026-05-19 00:20:43,0,1,0,20.07918134201719,8.620933376210173,0.0
p1,51.22,33.15,6.18,90,15,26,OFF,2026-05-19 00:20:47,0,1,0,12.753924535840468,12.08135170091433,40.59451887198107
p1,64.09,32.37,6.73,63,45,85,OFF,2026-05-19 00:20:47,0,1,0,35.27554686143934,6.032996104422255,10.054584391173993
p3,73.31,18.63,4.97,35,39,82,OFF,2026-05-19 00:20:48,0,1,0,0.0,0.0,24.53628069425927
p1,51.09,33.29,5.0,37,19,94,OFF,2026-05-19 00:20:48,0,1,0,0.0,15.439348227544837,40.09605370653771
p1,74.95,21.93,7.03,29,64,4,OFF,2026-05-19 00:20:49,0,1,0,13.515363685314927,0.0,51.74727205478233
p1,76.78,17.01,6.72,6,68,69,OFF,2026-05-19 00:20:49,0,1,0,12.483100144067306,0.388931462302362,36.233221283661265
p2,63.08,18.98,4.0,71,64,14,OFF,2026-05-19 00:20:52,0,1,0,0.0,0.0,22.61615560886909
p3,79.51,19.86,5.12,82,5,98,OFF,2026-05-19 00:20:53,0,1,0,0.3752897525947254,0.0,34.633519297482636
p1,56.41,30.14,6.66,35,17,79,OFF,2026-05-19 00:20:59,0,1,0,22.610362303355505,8.708802006183875,39.91342373539847
p1,67.64,26.22,7.5,49,17,83,OFF,2026-05-19 00:21:03,0,1,0,9.931140630018477,3.3120057464398,31.0588815997317
p1,51.45,35.32,7.26,67,54,77,OFF,2026-05-19 00:21:06,0,1,0,11.693363164717642,13.470974166514404,1.7557873457351638
p3,75.78,17.46,4.0,76,60,30,OFF,2026-05-19 00:21:08,0,1,0,0.0,2.0755805417894986,10.58770647452154
p3,80.0,18.7,4.33,0,25,14,OFF,2026-05-19 00:21:09,0,1,0,0.0,0.9610936653043803,84.0715678877057
p1,49.23,39.92,4.73,80,15,82,OFF,2026-05-19 00:21:09,0,1,0,0.5641687149057597,18.04510200919703,27.797412698621773
p3,47.25,29.05,5.86,84,93,9,ON,2026-05-19 00:21:11,0,1,1,8.850915235944841,15.468936674042418,28.644340751812166
p1,57.81,36.01,7.7,10,30,20,OFF,2026-05-19 00:21:15,0,1,0,0.0,11.738834065977704,65.73278620825161
p3,60.03,34.64,4.0,11,46,83,OFF,2026-05-19 00:21:15,0,1,0,0.0,5.443905695628814,43.85485567625631
p2,61.26,32.06,4.0,88,1,8,OFF,2026-05-19 00:21:16,0,1,0,0.9865558014411376,3.6513072487034983,57.36589514701399
p3,58.62,31.93,4.84,2,98,23,ON,2026-05-19 00:21:18,0,1,1,5.409610281457717,5.078420725466452,54.456080401056894
p3,75.77,15.86,7.03,76,73,95,OFF,2026-05-19 00:21:18,0,1,0,4.671468483014183,3.496537007337105,4.311777241308228
p2,49.17,37.1,4.0,95,34,53,ON,2026-05-19 00:21:19,0,1,1,2.592663787665618,16.458171358926847,19.345152806074196
p2,53.33,33.56,7.09,54,48,89,OFF,2026-05-19 00:21:22,0,1,0,11.899958079014382,10.86881889992954,21.340151521526934
p3,75.59,23.59,7.62,53,11,62,OFF,2026-05-19 00:21:26,0,1,0,4.705198421916089,2.4120340453102425,35.48300888622022
p3,75.96,24.34,4.0,51,3,64,OFF,2026-05-19 00:21:29,0,1,0,0.0,1.6825382776766729,38.808907601263826
p3,80.0,18.05,4.04,44,98,7,OFF,2026-05-19 00:21:35,0,1,0,0.0,2.9491912070633854,39.74353271804167
p1,79.27,17.6,7.72,39,18,98,OFF,2026-05-19 00:21:36,0,1,0,4.643237258501562,0.0,32.88006410000706
p1,71.92,24.06,4.0,60,42,35,OFF,2026-05-19 00:21:38,0,1,0,1.7555567479924163,0.2109598375286179,27.058949523686646
p1,64.0,29.7,7.01,44,62,4,OFF,2026-05-19 00:21:40,0,1,0,29.6323676558416,1.5612179240857618,46.59167475332425
p1,78.8,15.76,4.0,99,6,74,OFF,2026-05-19 00:21:41,0,1,0,3.5333373129454633,0.0,30.217555149547152
p1,69.73,19.85,7.83,25,84,43,OFF,2026-05-19 00:21:43,0,1,0,3.676376272786704,1.5904908071695412,32.69250296704964
p3,58.62,35.13,4.97,53,69,3,ON,2026-05-19 00:21:47,0,1,1,5.852716097521886,6.967905166294966,35.96256508960364
p3,80.0,15.74,6.6,46,89,58,OFF,2026-05-19 00:21:47,0,1,0,9.409886731888083,1.1094468074798434,14.364829580354003
p1,62.37,27.31,7.77,58,22,22,OFF,2026-05-19 00:21:50,0,1,0,6.5727628694510996,6.74015790149442,49.35423058927033
p3,77.16,17.64,6.27,27,47,81,OFF,2026-05-19 00:21:55,0,1,0,11.305048606690061,0.0,30.765841979936265
p3,70.16,30.26,4.0,82,67,74,OFF,2026-05-19 00:21:57,0,1,0,0.20718050348366998,0.9072705260142674,0.5002055089000774
p2,77.77,18.36,6.14,79,54,73,OFF,2026-05-19 00:22:02,0,1,0,15.495584629474312,0.17799625458599402,0.7670217769984871
p2,79.77,18.73,4.0,100,44,70,OFF,2026-05-19 00:22:03,0,1,0,2.9711470217997817,1.4808710294751144,11.022598073914985
p1,78.1,21.77,4.53,3,69,41,OFF,2026-05-19 00:22:03,0,1,0,0.0,0.0,35.867443438504296
p3,80.0,25.82,6.18,20,45,5,OFF,2026-05-19 00:22:05,0,1,0,10.751704452598482,0.0,64.30643186343754
p1,50.56,32.05,5.4,21,41,52,OFF,2026-05-19 00:22:06,0,1,0,2.7934858103565228,14.945283905362048,47.710965942833795
p1,80.0,15.3,4.67,85,54,91,ON,2026-05-19 00:22:09,0,1,1,3.590175276830446,0.5679589857570533,0.0
p1,59.24,24.58,4.0,8,59,77,OFF,2026-05-19 00:22:10,0,1,0,2.2606203543378363,2.227907605492767,32.433786372738005
p3,61.4,30.63,4.0,74,53,42,OFF,2026-05-19 00:22:15,0,1,0,5.470818403901093,2.6364123007963385,13.134161766467924
p1,68.56,27.35,4.0,67,80,9,OFF,2026-05-19 00:22:18,0,1,0,2.1992729569901486,3.354353795740816,27.033304189409215
p2,67.03,23.62,6.85,67,89,70,OFF,2026-05-19 00:22:20,0,1,0,45.12917731226287,1.145892424618219,4.6880700960979915
p3,49.63,30.08,8.0,3,33,82,OFF,2026-05-19 00:22:20,0,1,0,0.4397951277893567,12.664706103444127,50.891037253592216
p1,54.06,31.74,5.01,34,44,87,OFF,2026-05-19 00:22:24,0,1,0,0.0,10.257385514147526,27.82532217027354
p1,64.37,25.57,6.45,9,50,17,OFF,2026-05-19 00:22:26,0,1,0,29.894615664954816,1.3593550092025017,62.39181768350784
p1,69.11,24.17,6.4,30,79,78,OFF,2026-05-19 00:22:29,0,1,0,44.897946161869044,1.7291000404202461,21.102883706162594
p1,60.93,34.08,6.77,47,38,46,ON,2026-05-19 00:22:31,0,1,1,24.46089158184877,3.330604907711816,40.59222504541791
p2,79.64,18.39,4.0,16,9,58,OFF,2026-05-19 00:22:32,0,1,0,0.0,0.0,56.76983027465443
p1,78.08,17.06,4.75,42,9,75,OFF,2026-05-19 00:22:33,0,1,0,0.0,0.4094336322950833,42.164793663890165
p1,62.64,32.41,4.76,9,90,32,ON,2026-05-19 00:22:34,0,1,1,0.34185379604025107,3.599748129256824,41.71070111443807
p3,78.86,15.82,4.0,11,19,65,OFF,2026-05-19 00:22:35,0,1,0,0.0,0.8577887739550648,51.00122796545815
p3,56.52,32.76,5.09,6,60,4,OFF,2026-05-19 00:22:36,0,1,0,0.0,6.8537389039606005,66.60002778224153
p1,68.38,28.68,4.74,39,3,14,OFF,2026-05-19 00:22:43,0,1,0,1.1373389752193688,1.8376930144069816,66.51994523839407
p2,77.51,15.72,4.0,65,90,28,OFF,2026-05-19 00:22:51,0,1,0,3.4675773935030505,1.6373754290662084,13.00101268762045
p2,58.29,31.88,5.05,10,69,48,OFF,2026-05-19 00:22:52,0,1,0,3.398417021012717,7.880227820723927,37.99168325566799
p3,65.3,27.35,4.45,80,80,25,OFF,2026-05-19 00:22:53,0,1,0,0.0,1.311167609642388,22.53328615400388
p1,74.7,20.79,6.68,92,41,44,OFF,2026-05-19 00:22:53,0,1,0,29.37403939172888,0.0,18.548196317667323
p1,67.48,29.23,4.17,90,10,34,ON,2026-05-19 00:22:55,0,1,1,0.2317369861629337,0.13222327084274732,38.99162619212097
p1,57.89,37.14,5.61,19,17,43,OFF,2026-05-19 00:22:56,0,1,0,3.341989496968333,8.151002111340318,52.84558881835601
p1,67.66,32.57,7.09,63,27,91,OFF,2026-05-19 00:23:00,0,1,0,20.2499869893023,3.775058779320609,22.409393947053946
p1,57.14,29.82,4.94,31,90,80,ON,2026-05-19 00:23:06,0,1,1,0.0,7.582457240099812,22.51014111612282
p3,68.04,22.28,4.0,69,40,16,OFF,2026-05-19 00:23:09,0,1,0,0.0,0.0,28.86532881848617
p3,77.45,17.66,4.0,90,68,82,OFF,2026-05-19 00:23:11,0,1,0,1.7755522492628928,0.0,3.403597346091656
p2,69.75,30.33,6.26,15,98,95,OFF,2026-05-19 00:23:13,0,1,0,7.215200346812393,1.8507754459138948,31.244454998728962
p3,80.0,17.69,5.55,60,90,40,OFF,2026-05-19 00:23:14,0,1,0,7.683038040067199,0.0,19.18642151185256
p3,73.3,22.12,7.94,9,23,81,OFF,2026-05-19 00:23:16,0,1,0,2.1033243601503337,1.045954924594711,53.32952264392108
p3,74.71,19.44,5.35,65,4,43,OFF,2026-05-19 00:23:21,0,1,0,5.966027247912311,0.7842656411235456,43.01367970538133
p1,80.0,16.34,7.15,70,26,97,OFF,2026-05-19 00:23:24,0,1,0,2.410770747241583,1.3334747706069723,19.45689953821048
p2,58.49,38.11,4.46,80,78,43,OFF,2026-05-19 00:23:27,0,1,0,2.4748453750980457,10.059839208397548,11.55278538555622
p3,66.7,26.93,7.95,34,90,29,OFF,2026-05-19 00:23:30,0,1,0,4.904600890102906,2.533288086558541,29.806884587365087
p3,72.54,19.81,4.33,32,94,91,OFF,2026-05-19 00:23:32,0,1,0,0.722863865229075,0.0,15.496821699135456
p3,71.64,24.39,4.14,32,59,67,OFF,2026-05-19 00:23:34,0,1,0,0.7229705929765184,0.0,18.31829208890437
p2,55.53,32.78,4.95,59,38,57,OFF,2026-05-19 00:23:37,0,1,0,1.924956261449334,9.379342785310264,18.557907906034973
p1,62.58,31.51,5.17,73,21,72,ON,2026-05-19 00:23:38,0,1,1,0.6434109507365826,2.9857369641408797,21.69072655939822
p2,69.57,24.23,4.0,79,12,47,OFF,2026-05-19 00:23:39,0,1,0,0.0,0.0,33.07930811758129
p2,62.47,25.14,7.26,67,69,64,OFF,2026-05-19 00:23:42,0,1,0,34.41389811799346,2.1324623087405095,4.9302648027891465
p1,51.59,35.15,6.25,87,57,14,OFF,2026-05-19 00:23:48,0,1,0,12.287578237670873,12.288730599571439,29.23495957995158
p3,71.72,23.76,6.05,17,28,36,OFF,2026-05-19 00:23:51,0,1,0,20.365125222252235,0.0,54.7512657277502
p2,59.53,28.0,6.44,8,70,63,ON,2026-05-19 00:23:52,0,1,1,42.88583972642173,5.1023157707674915,33.34730727751984
p2,67.66,26.74,4.0,93,59,84,OFF,2026-05-19 00:23:53,0,1,0,0.0,2.7786762754774963,0.0
p1,80.0,15.7,4.32,70,14,7,OFF,2026-05-19 00:23:55,0,1,0,4.451046545169872,0.29885706187385885,51.540522042834034
p1,74.75,23.44,4.0,48,62,97,OFF,2026-05-19 00:24:02,0,1,0,0.0,4.223713614083204,12.544321475566537
p1,75.22,18.32,8.01,12,4,30,OFF,2026-05-19 00:24:02,0,1,0,0.0,0.255762279029474,65.56333745479546
p1,75.62,23.32,5.63,12,27,44,ON,2026-05-19 00:24:03,0,1,1,7.087783193485532,0.06290133909412238,63.549521592603256
p1,56.27,37.52,4.1,7,54,78,OFF,2026-05-19 00:24:04,0,1,0,2.5359745191792182,9.618199323982298,38.01501550587664
p2,74.0,25.32,4.0,62,40,81,OFF,2026-05-19 00:24:09,0,1,0,0.041078891951159074,1.18273796766531,12.949732279022937
p1,80.0,15.36,5.85,80,15,25,OFF,2026-05-19 00:24:12,0,1,0,6.955190613124675,0.6528809357565954,47.88737242358542
p3,63.52,33.97,4.91,76,97,38,OFF,2026-05-19 00:24:12,0,1,0,3.2633029335501194,6.394566988788533,10.53665385696247
p1,61.0,34.33,4.0,55,87,64,OFF,2026-05-19 00:24:14,0,1,0,2.529861614481955,4.081519302533647,8.292294999589435
p1,58.62,29.14,6.43,80,49,75,ON,2026-05-19 00:24:14,0,1,1,57.92711239063532,7.763569087266607,4.328126253017645
p3,62.54,33.26,6.68,70,15,20,OFF,2026-05-19 00:24:14,0,1,0,25.738723984367347,4.268625896421186,49.69281761759318
p3,72.26,27.17,5.49,16,2,1,OFF,2026-05-19 00:24:17,0,1,0,0.387598043031949,0.0,89.68504588108236
p1,62.39,23.68,5.09,67,49,38,OFF,2026-05-19 00:24:21,0,1,0,0.0,3.7960481731421445,19.39582072327116
p2,67.29,29.53,4.0,71,93,66,OFF,2026-05-19 00:24:26,0,1,0,4.8208685120057275,3.3309353412058575,3.611346459076339
p3,60.34,30.19,5.61,30,61,80,OFF,2026-05-19 00:24:30,0,1,0,11.917493103259115,3.9707353943338526,22.808049951330595
p1,78.05,17.33,8.49,2,74,21,OFF,2026-05-19 00:24:36,0,1,0,0.35400018455466764,0.0,56.15274527828199
p2,55.06,34.01,5.83,65,27,80,OFF,2026-05-19 00:24:36,0,1,0,14.875482308093204,7.465468606988443,23.33117291707239
p3,47.39,38.74,6.3,33,40,44,OFF,2026-05-19 00:24:37,0,1,0,0.0,15.010790310473496,46.036502319862805
p2,57.79,31.2,4.0,61,14,49,OFF,2026-05-19 00:24:38,0,1,0,0.0,9.020044366425878,35.68907345166142
p1,56.84,33.2,5.2,72,36,4,OFF,2026-05-19 00:24:41,0,1,0,0.0,7.808375240988847,42.45554342151243
p3,56.58,36.11,7.35,73,82,59,OFF,2026-05-19 00:24:45,0,1,0,4.178886223837112,7.489295537592943,1.0381970403309289
p3,66.67,22.66,4.0,91,40,15,OFF,2026-05-19 00:24:46,0,1,0,1.3254695919608621,0.7431905466876445,38.141814818284026
p3,63.17,27.67,6.18,29,53,70,OFF,2026-05-19 00:24:48,0,1,0,47.642167101919235,1.830881352853464,23.465564689638075
p1,80.0,17.06,6.58,11,77,44,OFF,2026-05-19 00:24:49,0,1,0,8.839363421151715,0.0,38.63873153139133
p1,79.7,16.98,5.86,3,88,50,OFF,2026-05-19 00:24:50,0,1,0,0.0,1.1089890385123549,35.91398694209376
p1,74.1,23.83,7.2,22,90,66,OFF,2026-05-19 00:24:59,0,1,0,6.560902398111018,0.0,21.71155430681692
p3,72.16,19.53,4.4,73,46,88,OFF,2026-05-19 00:24:59,0,1,0,0.23710719548685327,0.0,5.815021044537667
p2,77.56,22.99,6.56,14,61,14,OFF,2026-05-19 00:25:00,0,1,0,13.234202103022682,0.6796199882233027,53.51639954413452
p1,65.43,25.87,4.0,30,84,82,OFF,2026-05-19 00:25:04,0,1,0,1.385084221673103,2.334614686122308,26.359881556257726
p2,77.21,15.28,4.43,9,91,41,OFF,2026-05-19 00:25:08,0,1,0,2.1216378918160115,1.8572404522347745,43.713241572670405
p1,71.05,29.52,7.17,49,69,52,OFF,2026-05-19 00:25:10,0,1,0,23.73497365537034,0.43040741945756533,12.526922364167461
p1,67.84,25.18,6.96,33,69,14,OFF,2026-05-19 00:25:12,0,1,0,28.47859798545158,2.1830654503794715,41.500269070223446
p3,73.72,22.81,7.13,95,33,53,OFF,2026-05-19 00:25:13,0,1,0,20.782166104943034,0.0,22.018982891797226
p2,59.5,24.96,6.49,31,34,95,OFF,2026-05-19 00:25:21,0,1,0,33.99037313535882,7.8833140203602,37.59035736167705
p2,80.0,17.95,4.0,43,20,53,OFF,2026-05-19 00:25:22,0,1,0,0.0,0.0,39.03181815172524
p2,73.21,17.34,4.0,39,23,49,OFF,2026-05-19 00:25:23,0,1,0,0.0,1.9927182161875963,40.251367971804555
p3,80.0,21.02,4.0,52,28,36,OFF,2026-05-19 00:25:25,0,1,0,0.5927808432429555,0.0,42.32216692816656
p1,77.09,21.09,4.0,98,3,76,OFF,2026-05-19 00:25:28,0,1,0,2.464219194292171,3.1833696821919,27.02001861982594
p3,71.04,22.57,4.0,89,69,72,OFF,2026-05-19 00:25:30,0,1,0,0.0,1.2724810932787265,1.1760911941725691
p1,57.24,32.3,4.0,32,90,15,OFF,2026-05-19 00:25:31,0,1,0,1.565889671038357,6.528975205887664,50.50218749899579
p3,63.46,35.42,5.6,12,67,21,OFF,2026-05-19 00:25:32,0,1,0,2.980154087434629,2.7616422806862393,51.668698625701744
p3,69.41,24.2,6.55,71,97,16,OFF,2026-05-19 00:25:32,0,1,0,34.23182444415143,1.8017718078356124,20.831066299057294
p3,52.52,34.72,4.69,96,64,27,OFF,2026-05-19 00:25:33,0,1,0,2.639706157822146,13.770966626423341,18.599527160646193
p2,57.07,32.03,6.01,77,46,76,ON,2026-05-19 00:25:35,0,1,1,21.425825194938827,8.042426612413307,5.958394895585535
p2,61.91,37.46,6.23,44,64,93,ON,2026-05-19 00:25:38,0,1,1,5.925381273308769,5.157987421445203,9.501862995055548
p2,56.53,27.22,5.68,23,42,96,ON,2026-05-19 00:25:44,0,1,1,6.97597645825436,8.996529548966098,36.313634396405796
p1,67.97,15.68,6.25,19,92,67,OFF,2026-05-19 00:25:46,0,1,0,6.869924532104349,0.19769764051622993,30.19560846480706
p1,75.68,19.83,6.14,99,17,50,OFF,2026-05-19 00:25:48,0,1,0,13.375737306247744,0.0,26.96201682588754
p2,70.15,22.55,7.13,76,27,41,OFF,2026-05-19 00:25:49,0,1,0,27.48131995882165,0.0,26.23671403034276
p2,69.45,28.23,4.45,65,13,18,OFF,2026-05-19 00:25:50,0,1,0,0.0,1.5871799147274976,46.588988037160824
p3,49.74,38.69,4.0,75,28,37,ON,2026-05-19 00:25:53,0,1,1,0.5941594544767488,16.834723624746537,28.497561619649932
p3,61.66,37.9,5.99,94,53,77,ON,2026-05-19 00:25:53,0,1,1,11.362575281728137,7.780973636243075,1.9971053775462162
